model,test_loss,val_loss,test_dice,val_dice,test_jaccard,val_jaccard,test_bacc,val_bacc,test_auc,val_auc,epoch
unet_s322_resnet18_d4_b32_lr0,0.3702854514122009,0.35696399211883545,0.8881853222846985,0.8935409188270569,0.7988609075546265,0.8075679540634155,0.9057584404945374,0.9058362245559692,0.9708908796310425,0.9716423153877258,52
unet_s325_resnet18_d4_b8_lr0,0.3554667830467224,0.3420831859111786,0.8923878073692322,0.8978800177574158,0.8056861758232117,0.8146844506263733,0.9091496467590332,0.9095900654792786,0.9727897644042969,0.973795473575592,30
unet_s327_resnet18_d4_b8_lr0,0.354411780834198,0.3436289429664612,0.8924274444580078,0.897551417350769,0.8057507872581482,0.8141435980796814,0.9089891910552979,0.9092228412628174,0.972773015499115,0.9736395478248596,31
unet_s330_resnet18_d4_b8_lr1,0.3814409077167511,0.3740658760070801,0.8840463161468506,0.8879185318946838,0.7921890616416931,0.7984294295310974,0.9016107320785522,0.9006294012069702,0.9686559438705444,0.9687820672988892,15
unet_s332_resnet50_d4_b8_lr0,0.35631802678108215,0.3480014204978943,0.8913869261741638,0.8957258462905884,0.8040559887886047,0.8111444115638733,0.907821774482727,0.9075043201446533,0.9723231196403503,0.972937822341919,31
unet_s335_resnet18_d4_b8_lr0,0.3573991358280182,0.34438544511795044,0.891776978969574,0.8975852131843567,0.804690957069397,0.8141991496086121,0.9087923765182495,0.9094101786613464,0.9727783799171448,0.973516583442688,32
unet_s337_resnet34_d4_b16_lr0,0.36743128299713135,0.35464179515838623,0.8889496922492981,0.8941928744316101,0.8000985383987427,0.8086336851119995,0.9063026905059814,0.9063648581504822,0.9712626934051514,0.9719453454017639,30
unet_s340_resnet18_d3_b8_lr0,0.35746878385543823,0.3450668454170227,0.8914815187454224,0.8970427513122559,0.8042098879814148,0.8133069276809692,0.9084241390228271,0.908894419670105,0.9725973606109619,0.9735466241836548,19
unet_s342_resnet18_d4_b8_lr0,0.36327216029167175,0.3472784161567688,0.8908816576004028,0.897413969039917,0.8032341003417969,0.8139174580574036,0.9086257219314575,0.9095472097396851,0.9728468656539917,0.9735921621322632,25
unet_s344_resnet34_d4_b8_lr0,0.3556758761405945,0.3437054753303528,0.8922848701477051,0.8979028463363647,0.8055183291435242,0.8147220611572266,0.9093414545059204,0.9097592234611511,0.9730305075645447,0.9736803770065308,38
unet_s347_resnet18_d4_b8_lr0,0.3672822117805481,0.34934931993484497,0.8905298709869385,0.897020697593689,0.8026623129844666,0.8132706880569458,0.9082977771759033,0.9091751575469971,0.972663938999176,0.9734740257263184,33
unet_s350_resnet18_d4_b8_lr0,0.3583459258079529,0.34546053409576416,0.8918118476867676,0.8973270058631897,0.8047477006912231,0.8137743473052979,0.9087914228439331,0.9092063903808594,0.9726943373680115,0.9734026193618774,25
unet_s352_resnet34_d4_b8_lr0,0.35326826572418213,0.3397675156593323,0.8928907513618469,0.8987537622451782,0.8065065145492554,0.8161242604255676,0.9096144437789917,0.9104123115539551,0.9731540679931641,0.9741814136505127,40
unet_s355_resnet34_d4_b8_lr0,0.3604918122291565,0.3445528745651245,0.8915833830833435,0.8979452252388,0.8043756484985352,0.8147918581962585,0.9087993502616882,0.9098435640335083,0.9725983142852783,0.9736194610595703,31
unet_s358_resnet34_d4_b8_lr0,0.35739076137542725,0.34139981865882874,0.892310380935669,0.8988725543022156,0.8055599331855774,0.8163201808929443,0.9095669984817505,0.9107242822647095,0.9731740951538086,0.9741324186325073,43
unet_s360_resnet34_d4_b64_lr2,0.44265297055244446,0.4368668794631958,0.8668590784072876,0.8710081577301025,0.7650055885314941,0.7714919447898865,0.8869489431381226,0.8854689598083496,0.9594821333885193,0.9589846134185791,121
unet_s363_resnet34_d3_b8_lr0,0.36667558550834656,0.3506830632686615,0.8893122673034668,0.8959623575210571,0.8006861805915833,0.8115324974060059,0.9071412682533264,0.9081804752349854,0.9719911217689514,0.9729042649269104,14
unet_s364_resnet34_d4_b8_lr0,0.3548426628112793,0.3430020809173584,0.8924205303192139,0.8979742527008057,0.8057395219802856,0.8148396015167236,0.9093374013900757,0.9097608923912048,0.9730423092842102,0.9737282991409302,37
unet_s365_resnet34_d4_b8_lr0,0.3524852693080902,0.3417167663574219,0.8926343321800232,0.8976582884788513,0.8060880899429321,0.8143194317817688,0.9091373682022095,0.909324586391449,0.9730801582336426,0.973869264125824,45
unet_s366_resnet34_d4_b8_lr0,0.35318994522094727,0.3410488963127136,0.8928990364074707,0.8983265161514282,0.8065199851989746,0.8154199123382568,0.9095824360847473,0.9100159406661987,0.973173975944519,0.9739714860916138,33
unet_s367_resnet34_d4_b8_lr0,0.3544989824295044,0.3410356640815735,0.8930146098136902,0.8988430500030518,0.8067086338996887,0.8162715435028076,0.9097842574119568,0.9105274677276611,0.9732550382614136,0.9740493893623352,40
